0.0700,yes,1.00
0.0800,yes,13.91
0.0700,yes,0.59
0.0700,yes,0.50
0.0700,yes,2.00
0.0700,yes,3.00
0.0700,yes,1.00
0.0700,yes,4.00
0.0700,yes,10.00
0.0600,no,3.00
0.0700,no,10.00
0.0700,yes,0.99
0.0700,yes,1.20
0.0800,yes,2.81
0.0700,yes,2.69
0.0700,yes,1.31
0.0700,yes,4.00
0.0700,yes,5.00
0.0700,yes,1.00
0.0700,yes,5.00
0.0600,no,27.00
0.0800,yes,2.47
0.0700,yes,4.00
0.0700,yes,5.03
0.0700,yes,5.00
0.0700,no,16.11
0.0700,no,28.57
0.0600,no,35.21
0.0700,no,5.00
0.0800,yes,14.65
0.0800,yes,2.45
0.0700,no,17.00
